Source,Target
20329,21308
20329,21309
20329,21311
20329,21312
20329,21313
20329,21314
20329,21315
20329,21321
20329,21326
20329,21339
20329,21340
20329,21342
20329,21343
20329,21344
20329,21352
20329,21362
20329,21365
20329,21368
20329,21371
20329,21372
20329,21375
20329,21502
20329,21504
20329,21506
20329,21507
20329,21508
20329,21525
20329,21529
20329,21530
20329,21536
20329,21538
20329,21545
20329,21548
20329,21554
20329,21566
20329,21703
20329,21706
20329,21707
20329,21709
20329,21711
20329,21713
20329,21715
20329,21723
20329,21726
20329,21728
20329,21730
20329,21732
20329,21739
20329,21740
20329,21741
20329,21746
20329,21747
20329,21754
20329,21756
20329,21761
20329,21762
20329,21900
20329,21902
20329,21910
20329,21912
20329,21914
20329,21915
20329,21919
20329,21930
20329,21931
20329,21934
20329,21937
20329,21938
20329,21939
20329,21940
20329,21941
20329,21942
20329,21944
20329,21948
20329,21951
20329,21953
20329,21954
20329,21962
20329,21968
20329,21972
20329,21977
20329,21978
20329,21979
20329,21983
20329,22100
20329,22104
20329,22126
20329,22127
20329,22128
20329,22131
20329,22135
20329,22142
20329,22144
20329,22149
20329,22154
20329,22156
20329,29109
20329,29312
20329,29317
20329,29339
20329,29346
20329,29368
20329,29378
20329,29379
20329,29504
20329,29571
20329,29573
20329,29588
20329,29707
20329,29710
20329,29729
20329,29741
20329,29768
20329,29769
20329,29776
20329,29778
20329,29901
20329,29903
20329,29908
20329,29911
20329,31101
20329,31103
20329,39301
20329,39305
20329,39307
20340,20343
20340,20504
20340,20517
20340,20519
20340,20529
20340,20538
20340,20542
20340,20702
20340,20705
20340,20706
20340,20708
20340,20724
20340,20749
20340,20757
20340,20902
20340,20907
20340,20920
20340,20927
20340,20934
20340,20952
20340,20954
20340,20955
20340,20958
20340,21118
20340,21140
20340,21172
20340,21198
20340,21303
20340,21306
20340,21308
20340,21311
20340,21314
20340,21321
20340,21326
20340,21340
20340,21342
20340,21343
20340,21344
20340,21352
20340,21362
20340,21365
20340,21368
20340,21371
20340,21372
20340,21375
20340,21502
20340,21506
20340,21507
20340,21508
20340,21525
20340,21529
20340,21530
20340,21538
20340,21545
20340,21548
20340,21554
20340,21566
20340,21703
20340,21706
20340,21709
20340,21711
20340,21713
20340,21715
20340,21728
20340,21730
20340,21732
20340,21740
20340,21746
20340,21747
20340,21754
20340,21756
20340,21761
20340,21762
20340,21900
20340,21902
20340,21912
20340,21914
20340,21915
20340,21919
20340,21930
20340,21931
20340,21934
20340,21937
20340,21939
20340,21940
20340,21944
20340,21948
20340,21953
20340,21954
20340,21962
20340,21968
20340,21972
20340,21977
20340,21978
20340,21979
20340,21983
20340,22100
20340,22104
20340,22128
20340,22131
20340,22135
20340,22142
20340,22144
20340,22149
20340,22156
20340,29109
20340,29312
20340,29317
20340,29339
20340,29346
20340,29368
20340,29571
20340,29573
20340,29707
20340,29710
20340,29741
20340,29768
20340,29769
20340,29776
20340,29901
20340,29903
20340,29908
20340,31101
20340,31103
20340,39301
20340,39305
20340,39307
20343,20504
20343,20517
20343,20519
20343,20529
20343,20533
20343,20537
20343,20538
20343,20542
20343,20702
20343,20705
20343,20706
20343,20708
20343,20712
20343,20724
20343,20733
20343,20748
20343,20749
20343,20750
20343,20757
20343,20902
20343,20907
20343,20920
20343,20927
20343,20934
20343,20952
20343,20954
20343,20955
20343,20958
20343,21102
20343,21118
20343,21140
20343,21172
20343,21198
20343,21303
20343,21306
20343,21308
20343,21309
20343,21311
20343,21312
20343,21313
20343,21314
20343,21315
20343,21321
20343,21326
20343,21339
20343,21340
20343,21342
20343,21343
20343,21344
20343,21352
20343,21362
20343,21365
20343,21368
20343,21371
20343,21372
20343,21375
20343,21502
20343,21504
20343,21506
20343,21507
20343,21508
20343,21525
20343,21529
20343,21530
20343,21536
20343,21538
20343,21545
20343,21548
20343,21554
20343,21566
20343,21703
20343,21706
20343,21707
20343,21709
20343,21711
20343,21713
20343,21715
20343,21726
20343,21728
20343,21730
20343,21732
20343,21740
20343,21741
20343,21746
20343,21747
20343,21754
20343,21756
20343,21761
20343,21762
20343,21900
20343,21902
20343,21912
20343,21914
20343,21915
20343,21919
20343,21930
20343,21931
20343,21934
20343,21937
20343,21938
20343,21939
20343,21940
20343,21941
20343,21942
20343,21944
20343,21948
20343,21951
20343,21953
20343,21954
20343,21962
20343,21968
20343,21972
20343,21977
20343,21978
20343,21979
20343,21983
20343,22100
20343,22104
20343,22126
20343,22127
20343,22128
20343,22131
20343,22135
20343,22142
20343,22144
20343,22149
20343,22154
20343,22156
20343,29109
20343,29312
20343,29317
20343,29339
20343,29346
20343,29368
20343,29378
20343,29379
20343,29504
20343,29571
20343,29573
20343,29588
20343,29707
20343,29710
20343,29729
20343,29741
20343,29768
20343,29769
20343,29776
20343,29778
20343,29901
20343,29903
20343,29908
20343,29911
20343,31101
20343,31103
20343,39301
20343,39305
20343,39307
20501,20504
20501,20705
20501,20706
20501,20724
20501,20749
20501,20757
20501,20902
20501,20952
20501,20954
20501,21308
20501,21311
20501,21326
20501,21340
20501,21344
20501,21365
20501,21368
20501,21372
20501,21502
20501,21506
20501,21525
20501,21548
20501,21709
20501,21711
20501,21713
20501,21730
20501,21732
20501,21740
20501,21746
20501,21747
20501,21756
20501,21761
20501,21900
20501,21902
20501,21912
20501,21914
20501,21915
20501,21919
20501,21930
20501,21934
20501,21937
20501,21938
20501,21939
20501,21941
20501,21944
20501,21948
20501,21951
20501,21962
20501,21968
20501,21972
20501,21977
20501,21978
20501,21979
20501,21983
20501,22104
20501,22135
20501,22142
20501,22149
20501,29317
20501,29339
20501,29368
20501,29901
20501,31101
20504,20517
20504,20519
20504,20529
20504,20533
20504,20537
20504,20538
20504,20542
20504,20702
20504,20705
20504,20706
20504,20708
20504,20712
20504,20724
20504,20733
20504,20748
20504,20749
20504,20750
20504,20757
20504,20902
20504,20907
20504,20920
20504,20927
20504,20934
20504,20952
20504,20954
20504,20955
20504,20958
20504,21102
20504,21118
20504,21140
20504,21172
20504,21198
20504,21303
20504,21306
20504,21308
20504,21309
20504,21311
20504,21312
20504,21313
20504,21314
20504,21315
20504,21321
20504,21326
20504,21339
20504,21340
20504,21342
20504,21343
20504,21344
20504,21352
20504,21362
20504,21365
20504,21368
20504,21370
20504,21371
20504,21372
20504,21375
20504,21502
20504,21504
20504,21506
20504,21507
20504,21508
20504,21525
20504,21529
20504,21530
20504,21536
20504,21538
20504,21545
20504,21548
20504,21554
20504,21566
20504,21703
20504,21706
20504,21707
20504,21709
20504,21711
20504,21713
20504,21715
20504,21723
20504,21726
20504,21728
20504,21730
20504,21732
20504,21739
20504,21740
20504,21741
20504,21746
20504,21747
20504,21754
20504,21756
20504,21761
20504,21762
20504,21763
20504,21900
20504,21902
20504,21910
20504,21912
20504,21914
20504,21915
20504,21919
20504,21930
20504,21931
20504,21934
20504,21937
20504,21938
20504,21939
20504,21940
20504,21941
20504,21942
20504,21944
20504,21948
20504,21951
20504,21953
20504,21954
20504,21962
20504,21966
20504,21968
20504,21972
20504,21977
20504,21978
20504,21979
20504,21983
20504,22100
20504,22104
20504,22126
20504,22127
20504,22128
20504,22131
20504,22135
20504,22142
20504,22144
20504,22149
20504,22153
20504,22154
20504,22156
20504,29109
20504,29312
20504,29317
20504,29339
20504,29346
20504,29368
20504,29377
20504,29378
20504,29379
20504,29504
20504,29571
20504,29573
20504,29588
20504,29707
20504,29710
20504,29729
20504,29741
20504,29768
20504,29769
20504,29776
20504,29778
20504,29901
20504,29903
20504,29908
20504,29911
20504,31101
20504,31103
20504,39301
20504,39305
20504,39307
20517,20519
20517,20529
20517,20533
20517,20537
20517,20538
20517,20542
20517,20702
20517,20705
20517,20706
20517,20708
20517,20712
20517,20724
20517,20733
20517,20748
20517,20749
20517,20750
20517,20757
20517,20902
20517,20907
20517,20920
20517,20927
20517,20934
20517,20952
20517,20954
20517,20955
20517,20958
20517,21102
20517,21118
20517,21140
20517,21172
20517,21198
20517,21303
20517,21306
20517,21308
20517,21309
20517,21311
20517,21312
20517,21313
20517,21314
20517,21315
20517,21321
20517,21326
20517,21339
20517,21340
20517,21342
20517,21343
20517,21344
20517,21352
20517,21362
20517,21365
20517,21368
20517,21370
20517,21371
20517,21372
20517,21375
20517,21502
20517,21504
20517,21506
20517,21507
20517,21508
20517,21525
20517,21529
20517,21530
20517,21536
20517,21538
20517,21545
20517,21548
20517,21554
20517,21566
20517,21703
20517,21706
20517,21707
20517,21709
20517,21711
20517,21713
20517,21715
20517,21726
20517,21728
20517,21730
20517,21732
20517,21739
20517,21740
20517,21741
20517,21746
20517,21747
20517,21754
20517,21756
20517,21761
20517,21762
20517,21763
20517,21900
20517,21902
20517,21910
20517,21912
20517,21914
20517,21915
20517,21919
20517,21930
20517,21931
20517,21934
20517,21937
20517,21938
20517,21939
20517,21940
20517,21941
20517,21942
20517,21944
20517,21948
20517,21951
20517,21953
20517,21954
20517,21962
20517,21968
20517,21972
20517,21977
20517,21978
20517,21979
20517,21983
20517,22100
20517,22104
20517,22126
20517,22127
20517,22128
20517,22131
20517,22135
20517,22142
20517,22144
20517,22149
20517,22153
20517,22154
20517,22156
20517,29109
20517,29312
20517,29317
20517,29339
20517,29346
20517,29368
20517,29377
20517,29378
20517,29379
20517,29504
20517,29571
20517,29573
20517,29588
20517,29707
20517,29710
20517,29729
20517,29741
20517,29768
20517,29769
20517,29776
20517,29778
20517,29901
20517,29903
20517,29908
20517,29911
20517,31101
20517,31103
20517,39301
20517,39305
20517,39307
20519,20529
20519,20533
20519,20537
20519,20538
20519,20542
20519,20702
20519,20705
20519,20706
20519,20708
20519,20712
20519,20724
20519,20733
20519,20748
20519,20749
20519,20750
20519,20757
20519,20902
20519,20907
20519,20920
20519,20927
20519,20934
20519,20952
20519,20954
20519,20955
20519,20958
20519,21102
20519,21118
20519,21140
20519,21172
20519,21198
20519,21303
20519,21306
20519,21308
20519,21309
20519,21311
20519,21312
20519,21313
20519,21314
20519,21321
20519,21326
20519,21339
20519,21340
20519,21342
20519,21343
20519,21344
20519,21352
20519,21362
20519,21365
20519,21368
20519,21370
20519,21371
20519,21372
20519,21375
20519,21502
20519,21504
20519,21506
20519,21507
20519,21508
20519,21525
20519,21529
20519,21530
20519,21536
20519,21538
20519,21545
20519,21548
20519,21554
20519,21566
20519,21703
20519,21706
20519,21707
20519,21709
20519,21711
20519,21713
20519,21715
20519,21726
20519,21728
20519,21730
20519,21732
20519,21739
20519,21740
20519,21741
20519,21746
20519,21747
20519,21754
20519,21756
20519,21761
20519,21762
20519,21763
20519,21900
20519,21902
20519,21910
20519,21912
20519,21914
20519,21915
20519,21919
20519,21930
20519,21931
20519,21934
20519,21937
20519,21938
20519,21939
20519,21940
20519,21941
20519,21942
20519,21944
20519,21948
20519,21951
20519,21953
20519,21954
20519,21962
20519,21968
20519,21972
20519,21977
20519,21978
20519,21979
20519,21983
20519,22100
20519,22104
20519,22126
20519,22127
20519,22128
20519,22131
20519,22135
20519,22142
20519,22144
20519,22149
20519,22154
20519,22156
20519,29109
20519,29312
20519,29317
20519,29339
20519,29346
20519,29368
20519,29377
20519,29378
20519,29379
20519,29504
20519,29571
20519,29573
20519,29588
20519,29707
20519,29710
20519,29729
20519,29741
20519,29768
20519,29769
20519,29776
20519,29778
20519,29901
20519,29903
20519,29908
20519,29911
20519,31101
20519,31103
20519,39301
20519,39305
20519,39307
20529,20537
20529,20538
20529,20542
20529,20702
20529,20705
20529,20706
20529,20708
20529,20712
20529,20724
20529,20733
20529,20748
20529,20749
20529,20750
20529,20757
20529,20902
20529,20907
20529,20920
20529,20927
20529,20934
20529,20952
20529,20954
20529,20955
20529,20958
20529,21102
20529,21118
20529,21140
20529,21172
20529,21198
20529,21303
20529,21306
20529,21308
20529,21309
20529,21311
20529,21312
20529,21313
20529,21314
20529,21321
20529,21326
20529,21339
20529,21340
20529,21342
20529,21343
20529,21344
20529,21352
20529,21362
20529,21365
20529,21368
20529,21370
20529,21371
20529,21372
20529,21375
20529,21502
20529,21504
20529,21506
20529,21507
20529,21508
20529,21525
20529,21529
20529,21530
20529,21536
20529,21538
20529,21545
20529,21548
20529,21554
20529,21566
20529,21703
20529,21706
20529,21707
20529,21709
20529,21711
20529,21713
20529,21715
20529,21726
20529,21728
20529,21730
20529,21732
20529,21740
20529,21741
20529,21746
20529,21747
20529,21754
20529,21756
20529,21761
20529,21762
20529,21763
20529,21900
20529,21902
20529,21912
20529,21914
20529,21915
20529,21919
20529,21921
20529,21930
20529,21931
20529,21934
20529,21937
20529,21938
20529,21939
20529,21940
20529,21941
20529,21942
20529,21944
20529,21948
20529,21951
20529,21953
20529,21954
20529,21955
20529,21962
20529,21968
20529,21972
20529,21977
20529,21978
20529,21979
20529,21983
20529,22100
20529,22104
20529,22126
20529,22127
20529,22128
20529,22131
20529,22135
20529,22142
20529,22144
20529,22149
20529,22154
20529,22156
20529,29109
20529,29312
20529,29317
20529,29339
20529,29346
20529,29368
20529,29377
20529,29378
20529,29379
20529,29504
20529,29571
20529,29573
20529,29588
20529,29707
20529,29710
20529,29717
20529,29729
20529,29741
20529,29768
20529,29769
20529,29776
20529,29778
20529,29901
20529,29903
20529,29908
20529,29911
20529,31101
20529,31103
20529,39301
20529,39305
20529,39307
20533,20702
20533,20705
20533,20706
20533,20724
20533,20757
20533,20902
20533,20920
20533,20934
20533,20952
20533,20954
20533,21306
20533,21308
20533,21311
20533,21326
20533,21340
20533,21344
20533,21362
20533,21365
20533,21368
20533,21371
20533,21372
20533,21502
20533,21506
20533,21525
20533,21545
20533,21548
20533,21554
20533,21706
20533,21709
20533,21711
20533,21713
20533,21730
20533,21732
20533,21740
20533,21746
20533,21747
20533,21756
20533,21761
20533,21762
20533,21900
20533,21902
20533,21910
20533,21912
20533,21914
20533,21915
20533,21919
20533,21930
20533,21934
20533,21937
20533,21938
20533,21939
20533,21941
20533,21942
20533,21944
20533,21948
20533,21951
20533,21962
20533,21968
20533,21972
20533,21977
20533,21978
20533,21979
20533,21983
20533,22104
20533,22128
20533,22135
20533,22142
20533,22149
20533,29317
20533,29339
20533,29368
20533,29707
20533,29710
20533,29769
20533,29901
20533,29903
20533,31101
20533,39307
20537,20538
20537,20702
20537,20705
20537,20706
20537,20724
20537,20733
20537,20748
20537,20749
20537,20750
20537,20757
20537,20902
20537,20920
20537,20927
20537,20934
20537,20952
20537,20954
20537,20955
20537,20958
20537,21118
20537,21172
20537,21198
20537,21303
20537,21306
20537,21308
20537,21309
20537,21311
20537,21312
20537,21313
20537,21314
20537,21321
20537,21326
20537,21340
20537,21342
20537,21343
20537,21344
20537,21352
20537,21362
20537,21368
20537,21370
20537,21371
20537,21372
20537,21375
20537,21502
20537,21504
20537,21506
20537,21507
20537,21525
20537,21529
20537,21530
20537,21538
20537,21545
20537,21548
20537,21554
20537,21566
20537,21703
20537,21706
20537,21709
20537,21711
20537,21715
20537,21726
20537,21728
20537,21730
20537,21732
20537,21740
20537,21741
20537,21746
20537,21754
20537,21761
20537,21762
20537,21902
20537,21912
20537,21914
20537,21915
20537,21930
20537,21931
20537,21937
20537,21939
20537,21940
20537,21942
20537,21944
20537,21948
20537,21953
20537,21954
20537,21955
20537,21968
20537,21972
20537,21977
20537,21979
20537,21983
20537,22100
20537,22126
20537,22127
20537,22128
20537,22131
20537,22135
20537,22142
20537,22144
20537,22149
20537,22154
20537,22156
20537,29109
20537,29312
20537,29317
20537,29339
20537,29346
20537,29368
20537,29377
20537,29378
20537,29379
20537,29571
20537,29573
20537,29588
20537,29707
20537,29710
20537,29729
20537,29768
20537,29776
20537,29778
20537,29901
20537,29903
20537,29911
20537,31101
20537,31103
20537,39305
20537,39307
20538,20542
20538,20702
20538,20705
20538,20706
20538,20708
20538,20724
20538,20733
20538,20748
20538,20749
20538,20750
20538,20757
20538,20902
20538,20907
20538,20920
20538,20927
20538,20934
20538,20952
20538,20954
20538,20955
20538,20958
20538,21102
20538,21118
20538,21140
20538,21172
20538,21198
20538,21303
20538,21306
20538,21308
20538,21309
20538,21311
20538,21312
20538,21313
20538,21314
20538,21321
20538,21326
20538,21340
20538,21342
20538,21343
20538,21344
20538,21352
20538,21362
20538,21365
20538,21368
20538,21371
20538,21372
20538,21375
20538,21502
20538,21504
20538,21506
20538,21507
20538,21508
20538,21525
20538,21529
20538,21530
20538,21538
20538,21545
20538,21548
20538,21554
20538,21566
20538,21703
20538,21706
20538,21709
20538,21711
20538,21713
20538,21715
20538,21726
20538,21728
20538,21730
20538,21732
20538,21740
20538,21741
20538,21746
20538,21747
20538,21754
20538,21756
20538,21761
20538,21762
20538,21900
20538,21902
20538,21912
20538,21914
20538,21915
20538,21919
20538,21930
20538,21931
20538,21934
20538,21937
20538,21939
20538,21940
20538,21942
20538,21944
20538,21948
20538,21953
20538,21954
20538,21962
20538,21968
20538,21972
20538,21977
20538,21978
20538,21979
20538,21983
20538,22100
20538,22104
20538,22126
20538,22127
20538,22128
20538,22131
20538,22135
20538,22142
20538,22144
20538,22149
20538,22154
20538,22156
20538,29109
20538,29312
20538,29317
20538,29339
20538,29346
20538,29368
20538,29377
20538,29378
20538,29379
20538,29504
20538,29571
20538,29573
20538,29588
20538,29707
20538,29710
20538,29729
20538,29741
20538,29768
20538,29769
20538,29776
20538,29778
20538,29901
20538,29903
20538,29908
20538,29911
20538,31101
20538,31103
20538,39301
20538,39305
20538,39307
20542,20702
20542,20705
20542,20706
20542,20708
20542,20724
20542,20749
20542,20757
20542,20902
20542,20907
20542,20920
20542,20927
20542,20934
20542,20952
20542,20954
20542,20955
20542,20958
20542,21118
20542,21140
20542,21172
20542,21198
20542,21303
20542,21306
20542,21308
20542,21309
20542,21311
20542,21314
20542,21321
20542,21326
20542,21340
20542,21342
20542,21343
20542,21344
20542,21352
20542,21362
20542,21365
20542,21368
20542,21371
20542,21372
20542,21375
20542,21502
20542,21506
20542,21507
20542,21508
20542,21525
20542,21529
20542,21530
20542,21538
20542,21545
20542,21548
20542,21554
20542,21566
20542,21703
20542,21706
20542,21709
20542,21711
20542,21713
20542,21715
20542,21726
20542,21728
20542,21730
20542,21732
20542,21740
20542,21741
20542,21746
20542,21747
20542,21754
20542,21756
20542,21761
20542,21762
20542,21900
20542,21902
20542,21912
20542,21914
20542,21915
20542,21919
20542,21930
20542,21931
20542,21934
20542,21937
20542,21939
20542,21940
20542,21941
20542,21942
20542,21944
20542,21948
20542,21953
20542,21954
20542,21962
20542,21968
20542,21972
20542,21977
20542,21978
20542,21979
20542,21983
20542,22100
20542,22104
20542,22126
20542,22127
20542,22128
20542,22131
20542,22135
20542,22142
20542,22144
20542,22149
20542,22156
20542,29312
20542,29317
20542,29339
20542,29346
20542,29368
20542,29378
20542,29379
20542,29571
20542,29573
20542,29707
20542,29710
20542,29741
20542,29768
20542,29776
20542,29901
20542,29903
20542,29908
20542,31101
20542,31103
20542,39305
20542,39307
20702,20705
20702,20706
20702,20708
20702,20712
20702,20724
20702,20733
20702,20748
20702,20749
20702,20750
20702,20757
20702,20902
20702,20907
20702,20920
20702,20927
20702,20934
20702,20952
20702,20954
20702,20955
20702,20958
20702,21102
20702,21118
20702,21140
20702,21172
20702,21198
20702,21303
20702,21306
20702,21308
20702,21309
20702,21311
20702,21312
20702,21313
20702,21314
20702,21321
20702,21326
20702,21339
20702,21340
20702,21342
20702,21343
20702,21344
20702,21352
20702,21362
20702,21365
20702,21368
20702,21370
20702,21371
20702,21372
20702,21375
20702,21502
20702,21504
20702,21506
20702,21507
20702,21508
20702,21525
20702,21529
20702,21530
20702,21536
20702,21538
20702,21545
20702,21548
20702,21554
20702,21566
20702,21703
20702,21706
20702,21707
20702,21709
20702,21711
20702,21713
20702,21715
20702,21726
20702,21728
20702,21730
20702,21732
20702,21740
20702,21741
20702,21746
20702,21747
20702,21754
20702,21756
20702,21761
20702,21762
20702,21763
20702,21900
20702,21902
20702,21910
20702,21912
20702,21914
20702,21915
20702,21919
20702,21930
20702,21931
20702,21934
20702,21937
20702,21938
20702,21939
20702,21940
20702,21941
20702,21942
20702,21944
20702,21948
20702,21951
20702,21953
20702,21954
20702,21955
20702,21962
20702,21968
20702,21972
20702,21977
20702,21978
20702,21979
20702,21983
20702,22100
20702,22104
20702,22126
20702,22127
20702,22128
20702,22131
20702,22135
20702,22142
20702,22144
20702,22149
20702,22154
20702,22156
20702,29109
20702,29312
20702,29317
20702,29339
20702,29346
20702,29368
20702,29377
20702,29378
20702,29379
20702,29504
20702,29571
20702,29573
20702,29588
20702,29707
20702,29710
20702,29729
20702,29741
20702,29768
20702,29769
20702,29776
20702,29778
20702,29901
20702,29903
20702,29908
20702,29911
20702,31101
20702,31103
20702,39301
20702,39305
20702,39307
20705,20706
20705,20708
20705,20712
20705,20724
20705,20733
20705,20748
20705,20749
20705,20750
20705,20757
20705,20902
20705,20907
20705,20920
20705,20927
20705,20934
20705,20952
20705,20954
20705,20955
20705,20958
20705,21102
20705,21118
20705,21140
20705,21172
20705,21198
20705,21303
20705,21306
20705,21308
20705,21309
20705,21311
20705,21312
20705,21313
20705,21314
20705,21315
20705,21321
20705,21326
20705,21339
20705,21340
20705,21342
20705,21343
20705,21344
20705,21352
20705,21362
20705,21365
20705,21368
20705,21371
20705,21372
20705,21375
20705,21502
20705,21504
20705,21506
20705,21507
20705,21508
20705,21525
20705,21529
20705,21530
20705,21536
20705,21538
20705,21545
20705,21548
20705,21554
20705,21566
20705,21703
20705,21706
20705,21707
20705,21709
20705,21711
20705,21713
20705,21715
20705,21723
20705,21726
20705,21728
20705,21730
20705,21732
20705,21739
20705,21740
20705,21741
20705,21746
20705,21747
20705,21754
20705,21756
20705,21761
20705,21762
20705,21763
20705,21900
20705,21902
20705,21910
20705,21912
20705,21914
20705,21915
20705,21919
20705,21930
20705,21931
20705,21934
20705,21937
20705,21938
20705,21939
20705,21940
20705,21941
20705,21942
20705,21944
20705,21948
20705,21951
20705,21953
20705,21954
20705,21962
20705,21968
20705,21972
20705,21977
20705,21978
20705,21979
20705,21983
20705,22100
20705,22104
20705,22126
20705,22127
20705,22128
20705,22131
20705,22135
20705,22142
20705,22144
20705,22149
20705,22154
20705,22156
20705,29109
20705,29312
20705,29317
20705,29339
20705,29346
20705,29368
20705,29377
20705,29378
20705,29379
20705,29504
20705,29571
20705,29573
20705,29588
20705,29707
20705,29710
20705,29729
20705,29741
20705,29768
20705,29769
20705,29776
20705,29778
20705,29901
20705,29903
20705,29908
20705,29911
20705,31101
20705,31103
20705,39301
20705,39305
20705,39307
20706,20708
20706,20712
20706,20724
20706,20733
20706,20748
20706,20749
20706,20750
20706,20757
20706,20902
20706,20907
20706,20920
20706,20927
20706,20934
20706,20952
20706,20954
20706,20955
20706,20958
20706,21102
20706,21118
20706,21140
20706,21172
20706,21198
20706,21303
20706,21306
20706,21308
20706,21309
20706,21311
20706,21312
20706,21313
20706,21314
20706,21315
20706,21321
20706,21326
20706,21339
20706,21340
20706,21342
20706,21343
20706,21344
20706,21352
20706,21362
20706,21365
20706,21368
20706,21370
20706,21371
20706,21372
20706,21375
20706,21502
20706,21504
20706,21506
20706,21507
20706,21508
20706,21525
20706,21529
20706,21530
20706,21536
20706,21538
20706,21545
20706,21548
20706,21554
20706,21566
20706,21703
20706,21706
20706,21707
20706,21709
20706,21711
20706,21713
20706,21715
20706,21723
20706,21726
20706,21728
20706,21730
20706,21732
20706,21739
20706,21740
20706,21741
20706,21746
20706,21747
20706,21754
20706,21756
20706,21761
20706,21762
20706,21763
20706,21900
20706,21902
20706,21910
20706,21912
20706,21914
20706,21915
20706,21919
20706,21930
20706,21931
20706,21934
20706,21937
20706,21938
20706,21939
20706,21940
20706,21941
20706,21942
20706,21944
20706,21948
20706,21951
20706,21953
20706,21954
20706,21962
20706,21966
20706,21968
20706,21972
20706,21977
20706,21978
20706,21979
20706,21983
20706,22100
20706,22104
20706,22126
20706,22127
20706,22128
20706,22131
20706,22135
20706,22142
20706,22144
20706,22149
20706,22153
20706,22154
20706,22156
20706,29109
20706,29312
20706,29317
20706,29339
20706,29346
20706,29368
20706,29377
20706,29378
20706,29379
20706,29504
20706,29571
20706,29573
20706,29588
20706,29707
20706,29710
20706,29729
20706,29741
20706,29768
20706,29769
20706,29776
20706,29778
20706,29901
20706,29903
20706,29908
20706,29911
20706,31101
20706,31103
20706,39301
20706,39305
20706,39307
20708,20724
20708,20748
20708,20749
20708,20757
20708,20902
20708,20907
20708,20920
20708,20927
20708,20934
20708,20952
20708,20954
20708,20955
20708,20958
20708,21102
20708,21118
20708,21172
20708,21198
20708,21303
20708,21306
20708,21308
20708,21309
20708,21311
20708,21312
20708,21313
20708,21314
20708,21321
20708,21326
20708,21340
20708,21342
20708,21343
20708,21344
20708,21352
20708,21362
20708,21365
20708,21368
20708,21371
20708,21372
20708,21375
20708,21502
20708,21504
20708,21506
20708,21507
20708,21508
20708,21525
20708,21529
20708,21530
20708,21536
20708,21538
20708,21545
20708,21548
20708,21554
20708,21566
20708,21703
20708,21706
20708,21709
20708,21711
20708,21713
20708,21715
20708,21726
20708,21728
20708,21730
20708,21732
20708,21740
20708,21741
20708,21746
20708,21747
20708,21754
20708,21756
20708,21761
20708,21762
20708,21900
20708,21902
20708,21912
20708,21914
20708,21915
20708,21919
20708,21930
20708,21931
20708,21934
20708,21937
20708,21938
20708,21939
20708,21940
20708,21941
20708,21942
20708,21944
20708,21948
20708,21951
20708,21953
20708,21954
20708,21962
20708,21968
20708,21972
20708,21977
20708,21978
20708,21979
20708,21983
20708,22100
20708,22104
20708,22126
20708,22127
20708,22128
20708,22131
20708,22135
20708,22142
20708,22144
20708,22149
20708,22154
20708,22156
20708,29109
20708,29312
20708,29317
20708,29339
20708,29346
20708,29368
20708,29378
20708,29379
20708,29571
20708,29573
20708,29588
20708,29707
20708,29710
20708,29729
20708,29768
20708,29776
20708,29778
20708,29901
20708,29903
20708,29908
20708,29911
20708,31101
20708,31103
20708,39301
20708,39305
20708,39307
20712,20724
20712,20733
20712,20749
20712,20757
20712,20902
20712,20920
20712,20927
20712,20934
20712,20952
20712,20954
20712,20955
20712,21198
20712,21303
20712,21309
20712,21311
20712,21312
20712,21313
20712,21342
20712,21343
20712,21352
20712,21362
20712,21368
20712,21371
20712,21372
20712,21375
20712,21502
20712,21504
20712,21506
20712,21507
20712,21525
20712,21529
20712,21530
20712,21538
20712,21545
20712,21554
20712,21566
20712,21706
20712,21709
20712,21711
20712,21726
20712,21728
20712,21754
20712,21762
20712,21915
20712,21931
20712,21937
20712,21939
20712,21940
20712,21948
20712,21954
20712,21972
20712,21977
20712,21979
20712,22100
20712,22126
20712,22127
20712,22131
20712,22144
20712,22149
20712,22154
20712,22156
20712,29312
20712,29317
20712,29346
20712,29378
20712,29379
20712,29571
20712,29573
20712,29707
20712,29710
20712,29729
20712,29768
20712,29776
20712,29901
20712,29903
20712,31101
20712,31103
20712,39305
20712,39307
20724,20733
20724,20748
20724,20749
20724,20750
20724,20757
20724,20902
20724,20907
20724,20920
20724,20927
20724,20934
20724,20952
20724,20954
20724,20955
20724,20958
20724,21102
20724,21118
20724,21140
20724,21172
20724,21198
20724,21303
20724,21306
20724,21308
20724,21309
20724,21311
20724,21312
20724,21313
20724,21314
20724,21315
20724,21321
20724,21326
20724,21339
20724,21340
20724,21342
20724,21343
20724,21344
20724,21352
20724,21362
20724,21365
20724,21368
20724,21370
20724,21371
20724,21372
20724,21375
20724,21502
20724,21504
20724,21506
20724,21507
20724,21508
20724,21525
20724,21529
20724,21530
20724,21536
20724,21538
20724,21545
20724,21548
20724,21554
20724,21566
20724,21703
20724,21706
20724,21707
20724,21709
20724,21711
20724,21713
20724,21715
20724,21726
20724,21728
20724,21730
20724,21732
20724,21739
20724,21740
20724,21741
20724,21746
20724,21747
20724,21754
20724,21756
20724,21761
20724,21762
